pedido_id;cliente_id;data_pedido;forma_pagamento;status_entrega;valor_total
3197;1533;2024-09-06;Boleto;Entregue com Atraso;148.27
3198;1176;2025-09-08;Pix;Entregue;95.46
3199;1577;2025-03-03;Cartao de Credito;Entregue;91.09
3200;1467;2026-07-27;Boleto;Entregue;30.0
3201;325;2025-11-15;Pix;Cancelado;33.59
3202;1174;2025-12-20;Cartao de Credito;Entregue;112.28
3203;1609;2025-01-02;Cartao de Credito;Entregue;15.0
3204;203;2026-05-28;Pix;Entregue;69.69
3205;244;2025-07-04;Cartao de Credito;Em Transito;152.15
3206;1228;2025-12-17;Pix;Entregue com Atraso;166.78
3207;631;2024-12-31;Cartao de Credito;Entregue com Atraso;91.26
3208;1058;2024-10-27;Cartao de Credito;Entregue;84.48
3209;354;2026-06-24;Cartao de Credito;Em Transito;47.75
3210;1359;2025-05-23;Pix;Em Transito;88.76
3211;416;2025-01-22;Cartao de Debito;Entregue;337.06
3212;567;2026-03-22;Boleto;Entregue;324.12
3213;313;2025-03-19;Cartao de Debito;Entregue;506.77
3214;125;2024-11-18;Pix;Entregue;211.77
3215;972;2025-04-10;Pix;Entregue;82.74
3216;1405;2025-10-31;Cartao de Credito;Entregue;18.71
3217;573;2025-10-25;Boleto;Em Transito;31.08
3218;601;2026-01-02;Pix;Entregue com Atraso;82.15
3219;1430;2024-12-18;Pix;Entregue;79.9
3220;401;2024-10-11;Cartao de Debito;Entregue;32.9
3221;432;2024-09-04;Pix;Entregue;91.26
3222;1602;2026-07-16;Pix;Entregue com Atraso;26.43
3223;1266;2026-07-15;Cartao de Credito;Entregue;460.07
3224;1702;2025-12-11;Pix;Entregue;62.78
3225;1574;2024-08-15;Cartao de Credito;Em Transito;101.78
3226;1745;2025-06-02;Cartao de Credito;Entregue;35.91
3227;1394;2025-06-25;Cartao de Credito;Entregue;42.16
3228;618;2025-03-13;Cartao de Credito;Em Transito;18.81
3229;825;2025-01-10;Cartao de Debito;Entregue com Atraso;140.65
3230;1738;2024-08-24;Boleto;Entregue;185.98
3231;1245;2026-07-15;Pix;Entregue com Atraso;610.8
3232;154;2025-08-14;Cartao de Debito;Entregue;89.67
3233;1385;2024-09-19;Cartao de Credito;Entregue;33.4
3234;131;2025-04-21;Boleto;Entregue;235.39
3235;501;2025-10-18;Cartao de Credito;Entregue;29.77
3236;62;2025-05-27;Pix;Entregue;42.06
3237;388;2026-01-31;Boleto;Entregue;68.66
3238;1055;2024-12-24;Boleto;Entregue;36.53
3239;364;2024-09-10;Pix;Entregue;161.55
3240;108;2026-06-23;Cartao de Credito;Entregue;73.63
3241;1518;2025-12-23;Cartao de Credito;Entregue;62.21
3242;356;2024-11-12;Pix;Entregue;198.1
3243;1657;2025-05-12;Cartao de Credito;Entregue;162.87
3244;337;2026-07-01;Cartao de Credito;Cancelado;491.93
3245;447;2025-10-29;Pix;Entregue;166.24
3246;605;2026-03-12;Cartao de Credito;Entregue com Atraso;498.1
3247;1611;2025-03-29;Boleto;Entregue com Atraso;153.17
3248;1420;2025-12-20;Pix;Entregue;119.95
3249;468;2026-03-09;Pix;Entregue;68.94
3250;966;2024-12-04;Pix;Entregue com Atraso;44.22
3251;1318;2026-07-10;Pix;Entregue;35.11
3252;1169;2025-03-04;Cartao de Credito;Entregue;115.2
3253;825;2026-03-12;Cartao de Credito;Entregue;175.97
3254;1189;2025-05-12;Boleto;Entregue;56.42
3255;1693;2024-09-26;Cartao de Credito;Entregue;348.84
3256;825;2025-06-28;Cartao de Credito;Entregue;294.6
3257;618;2025-07-11;Pix;Entregue;220.93
3258;388;2025-07-13;Pix;Cancelado;294.15
3259;1022;2025-07-16;Cartao de Debito;Entregue com Atraso;129.55
3260;1356;2025-11-30;Cartao de Credito;Entregue;142.83
3261;1677;2025-01-09;Pix;Entregue;25.88
3262;786;2026-04-17;Pix;Entregue com Atraso;80.71
3263;488;2025-01-24;Pix;Entregue com Atraso;121.46
3264;255;2025-12-16;Cartao de Credito;Cancelado;55.52
3265;37;2026-07-05;Pix;Entregue;184.69
3266;957;2025-12-05;Pix;Entregue;15.0
3267;370;2025-06-12;Boleto;Entregue;27.15
3268;1478;2025-10-17;Pix;Entregue com Atraso;109.75
3269;1105;2024-11-29;Pix;Entregue;148.69
3270;175;2025-10-20;Cartao de Debito;Entregue;106.71
3271;356;2025-03-25;Pix;Em Transito;236.64
3272;1206;2025-05-21;Boleto;Entregue;50.66
3273;572;2026-02-15;Pix;Entregue;237.01
3274;384;2024-10-16;Pix;Entregue;361.22
3275;1229;2024-12-26;Cartao de Credito;Entregue;112.75
3276;1034;2025-05-02;Boleto;Entregue;482.64
3277;911;2025-12-05;Cartao de Credito;Entregue com Atraso;121.36
3278;822;2026-07-23;Boleto;Entregue com Atraso;169.26
3279;185;2025-06-21;Pix;Entregue;142.9
3280;1430;2026-03-04;Cartao de Credito;Entregue;110.51
3281;539;2025-09-10;Cartao de Credito;Entregue;38.89
3282;119;2024-10-21;Cartao de Credito;Entregue;36.63
3283;410;2024-11-02;Boleto;Entregue;60.64
3284;361;2025-11-05;Cartao de Credito;Cancelado;718.55
3285;388;2026-04-02;Pix;Entregue;109.9
3286;1187;2025-05-24;Pix;Entregue;85.19
3287;287;2025-01-11;Cartao de Debito;Entregue;21.32
3288;691;2025-05-04;Boleto;Entregue;159.73
3289;120;2026-02-22;Pix;Entregue;150.84
3290;1102;2026-05-05;Pix;Entregue com Atraso;25.88
3291;1598;2025-05-08;Boleto;Cancelado;140.42
3292;1505;2025-07-07;Cartao de Credito;Entregue;54.95
3293;735;2025-04-25;Boleto;Entregue;348.32
3294;194;2026-01-13;Cartao de Credito;Entregue com Atraso;23.08
3295;1393;2025-08-27;Cartao de Credito;Cancelado;62.39
3296;1536;2025-07-29;Cartao de Debito;Entregue;91.09
3297;1720;2024-09-17;Cartao de Credito;Entregue com Atraso;73.26
3298;248;2025-04-24;Boleto;Entregue com Atraso;98.92
3299;613;2024-12-05;Cartao de Credito;Entregue;134.86
3300;825;2025-05-28;Cartao de Credito;Entregue;113.14
3301;1749;2026-06-07;Pix;Entregue;12.75
3302;402;2025-08-04;Pix;Entregue;241.53
3303;56;2025-12-20;Pix;Entregue;238.49
3304;995;2025-01-31;Pix;Cancelado;22.66
3305;1658;2025-12-07;Boleto;Entregue;110.92
3306;428;2026-03-24;Boleto;Entregue;18.81
3307;659;2025-11-07;Cartao de Debito;Entregue com Atraso;28.97
3308;1383;2024-09-25;Boleto;Entregue;91.26
3309;1058;2025-05-02;Boleto;Entregue;484.27
3310;168;2026-06-19;Boleto;Entregue;30.02
3311;178;2024-08-15;Boleto;Entregue;182.18
3312;129;2025-09-18;Boleto;Entregue;25.67
3313;116;2025-08-16;Cartao de Debito;Entregue;474.24
3314;631;2025-09-11;Cartao de Debito;Entregue com Atraso;35.02
3315;1761;2025-08-20;Pix;Entregue;15.0
3316;1559;2025-08-04;Cartao de Credito;Entregue;308.16
3317;1645;2026-01-31;Cartao de Debito;Entregue;59.74
3318;1152;2025-10-22;Cartao de Credito;Entregue;127.4
3319;1321;2025-05-11;Pix;Entregue;199.88
3320;697;2026-03-02;Boleto;Entregue;79.72
3321;1145;2025-06-19;Pix;Entregue com Atraso;61.23
3322;956;2024-08-25;Cartao de Credito;Entregue;72.87
3323;1692;2024-09-18;Cartao de Credito;Entregue;78.99
3324;1668;2025-07-02;Cartao de Debito;Entregue;320.97
3325;45;2025-01-11;Pix;Entregue;228.5
3326;1503;2024-09-27;Cartao de Credito;Entregue;106.71
3327;914;2026-06-20;Boleto;Entregue com Atraso;13.34
3328;1118;2026-07-10;Cartao de Credito;Entregue;55.7
3329;1460;2024-11-13;Cartao de Credito;Cancelado;105.65
3330;1426;2025-01-05;Pix;Entregue com Atraso;86.35
3331;1649;2025-04-29;Pix;Entregue;186.85
3332;666;2025-02-20;Pix;Entregue;65.93
3333;383;2025-02-27;Pix;Entregue;153.29
3334;129;2025-03-16;Boleto;Entregue;33.59
3335;794;2026-06-26;Pix;Entregue;139.39
3336;1082;2025-05-14;Cartao de Credito;Entregue;84.36
3337;1670;2024-11-19;Pix;Entregue;197.69
3338;375;2025-05-15;Cartao de Credito;Entregue com Atraso;15.0
3339;1325;2024-11-15;Pix;Entregue;171.53
3340;1356;2026-02-11;Cartao de Debito;Em Transito;32.97
3341;1173;2025-09-03;Cartao de Credito;Entregue;97.26
3342;792;2025-09-28;Pix;Entregue;633.03
3343;314;2025-11-19;Pix;Entregue;185.88
3344;1186;2026-06-03;Boleto;Entregue;15.92
3345;325;2026-05-27;Pix;Em Transito;145.27
3346;1405;2026-06-29;Cartao de Debito;Entregue;175.99
3347;136;2025-11-04;Pix;Entregue;13.5
3348;1787;2025-10-28;Cartao de Credito;Entregue;183.21
3349;631;2025-04-22;Cartao de Credito;Entregue;184.92
3350;454;2025-04-19;Pix;Entregue com Atraso;61.52
3351;184;2024-10-11;Pix;Entregue;24.9
3352;553;2025-06-24;Cartao de Debito;Entregue;61.22
3353;18;2026-07-21;Cartao de Credito;Entregue;720.7
3354;1608;2025-07-08;Boleto;Entregue;50.91
3355;1456;2024-12-01;Boleto;Entregue;42.16
3356;505;2025-04-16;Cartao de Credito;Entregue com Atraso;245.68
3357;1109;2025-09-23;Pix;Entregue;38.04
3358;505;2025-09-15;Cartao de Credito;Entregue;36.53
3359;702;2024-11-28;Pix;Entregue;76.35
3360;1523;2025-01-01;Cartao de Credito;Entregue;19.9
3361;1095;2025-11-18;Cartao de Credito;Cancelado;121.36
3362;42;2025-06-18;Cartao de Debito;Entregue;30.34
3363;429;2025-09-21;Pix;Entregue;290.89
3364;1605;2024-10-28;Cartao de Credito;Entregue;34.49
3365;1645;2025-02-22;Pix;Em Transito;103.31
3366;7;2025-09-13;Cartao de Credito;Entregue com Atraso;15.0
3367;712;2024-09-07;Pix;Entregue;17.94
3368;152;2024-09-18;Pix;Entregue;15.0
3369;622;2025-06-15;Cartao de Debito;Entregue;110.21
3370;1523;2024-12-12;Pix;Em Transito;165.65
3371;582;2024-12-12;Cartao de Credito;Entregue;57.24
3372;1721;2025-01-09;Cartao de Credito;Cancelado;172.69
3373;194;2025-11-02;Cartao de Credito;Entregue;84.98
3374;1645;2024-08-01;Pix;Entregue;352.61
3375;621;2025-10-16;Pix;Em Transito;67.59
3376;1599;2026-06-20;Boleto;Entregue;302.4
3377;1658;2026-03-01;Cartao de Debito;Entregue;17.54
3378;301;2026-01-25;Pix;Entregue com Atraso;13.5
3379;732;2025-05-08;Pix;Entregue;62.52
3380;1356;2025-03-21;Cartao de Credito;Entregue com Atraso;46.21
3381;945;2025-12-24;Pix;Entregue com Atraso;270.42
3382;1645;2025-12-06;Cartao de Credito;Em Transito;226.07
3383;1555;2024-08-23;Cartao de Credito;Entregue;112.83
3384;1146;2024-12-13;Cartao de Credito;Entregue;46.62
3385;1737;2024-09-21;Cartao de Debito;Em Transito;23.19
3386;1159;2025-11-24;Pix;Entregue;28.5
3387;417;2026-06-26;Cartao de Debito;Em Transito;19.43
3388;405;2025-02-26;Cartao de Debito;Entregue;105.17
3389;131;2025-04-03;Pix;Entregue;54.84
3390;1379;2025-05-03;Boleto;Entregue;370.14
3391;573;2025-01-03;Cartao de Credito;Entregue;41.22
3392;995;2026-03-21;Cartao de Credito;Entregue;250.8
3393;1671;2026-06-04;Boleto;Em Transito;15.0
3394;1721;2025-12-21;Pix;Entregue;189.73
3395;884;2025-07-03;Cartao de Credito;Cancelado;33.05
3396;367;2026-03-03;Boleto;Entregue com Atraso;43.7
3397;1431;2026-02-10;Pix;Cancelado;501.0
3398;1090;2026-03-15;Cartao de Credito;Entregue;149.67
3399;1788;2024-11-10;Cartao de Credito;Entregue;74.05
3400;1042;2025-03-22;Cartao de Credito;Entregue;77.04
3401;1311;2025-11-19;Cartao de Credito;Entregue;29.89
3402;78;2025-12-24;Pix;Entregue;173.92
3403;1570;2024-09-27;Boleto;Entregue;44.37
3404;366;2026-04-21;Pix;Entregue;30.0
3405;1083;2025-01-22;Pix;Entregue;166.27
3406;1504;2025-08-30;Boleto;Entregue;347.04
3407;1176;2025-10-30;Cartao de Credito;Entregue;77.43
3408;678;2025-05-04;Cartao de Credito;Entregue;345.18
3409;644;2025-03-23;Pix;Entregue;191.61
3410;199;2026-02-06;Cartao de Credito;Entregue;135.01
3411;768;2024-10-19;Pix;Entregue com Atraso;166.56
3412;496;2025-05-06;Cartao de Debito;Entregue com Atraso;219.58
3413;825;2026-07-13;Cartao de Credito;Entregue;109.35
3414;850;2025-06-05;Cartao de Credito;Entregue;23.19
3415;1318;2025-01-03;Cartao de Credito;Entregue;72.82
3416;179;2025-08-20;Cartao de Debito;Entregue;153.99
3417;1082;2025-12-16;Pix;Entregue;241.19
3418;729;2025-09-11;Pix;Entregue;133.32
3419;838;2026-04-16;Pix;Entregue;91.16
3420;986;2025-05-05;Pix;Entregue com Atraso;269.55
3421;838;2026-02-28;Pix;Em Transito;90.89
3422;741;2026-01-26;Pix;Entregue;57.15
3423;904;2026-07-14;Cartao de Credito;Em Transito;400.72
3424;1425;2025-03-10;Cartao de Credito;Entregue com Atraso;136.18
3425;122;2024-08-19;Pix;Em Transito;111.36
3426;1677;2026-05-20;Boleto;Entregue com Atraso;373.86
3427;1376;2026-06-08;Cartao de Credito;Em Transito;67.64
3428;1412;2024-11-29;Boleto;Entregue com Atraso;193.43
3429;445;2026-03-18;Boleto;Entregue;105.81
3430;405;2025-04-19;Cartao de Debito;Entregue;78.91
3431;802;2026-01-30;Pix;Entregue;68.36
3432;1725;2025-05-26;Cartao de Credito;Entregue;86.45
3433;838;2026-02-22;Cartao de Debito;Entregue;146.17
3434;850;2026-07-30;Pix;Cancelado;28.73
3435;59;2024-09-30;Cartao de Credito;Entregue;201.13
3436;1101;2026-05-11;Cartao de Debito;Entregue;147.79
3437;388;2025-08-07;Cartao de Credito;Entregue;79.88
3438;427;2025-04-26;Cartao de Debito;Entregue com Atraso;263.72
3439;488;2026-07-12;Cartao de Credito;Entregue;67.64
3440;226;2026-05-26;Boleto;Entregue;190.01
3441;975;2025-08-07;Cartao de Debito;Entregue com Atraso;294.15
3442;27;2025-03-09;Pix;Entregue;98.95
3443;515;2025-04-15;Pix;Entregue;312.56
3444;1045;2025-10-17;Cartao de Credito;Entregue;218.51
3445;1523;2025-06-30;Boleto;Entregue com Atraso;21.41
3446;1105;2025-05-27;Cartao de Credito;Entregue com Atraso;110.9
3447;1046;2025-11-06;Cartao de Credito;Entregue;64.5
3448;966;2026-06-24;Cartao de Credito;Entregue;20.97
3449;1788;2025-08-18;Boleto;Entregue;12.75
3450;1308;2025-03-09;Boleto;Entregue com Atraso;112.14
3451;1205;2025-03-05;Pix;Entregue;336.86
3452;269;2025-03-17;Cartao de Debito;Em Transito;32.83
3453;664;2025-02-16;Boleto;Entregue;124.46
3454;966;2026-06-04;Cartao de Credito;Entregue;37.1
3455;236;2026-03-03;Pix;Entregue;14.25
3456;1582;2025-08-21;Cartao de Credito;Entregue com Atraso;54.07
3457;698;2026-01-24;Cartao de Credito;Entregue com Atraso;343.04
3458;571;2025-02-06;Pix;Entregue;243.54
3459;656;2026-04-05;Cartao de Credito;Cancelado;146.16
3460;979;2026-02-11;Pix;Entregue;135.84
3461;1609;2025-11-15;Cartao de Credito;Entregue;77.95
3462;1368;2025-09-28;Pix;Entregue;134.56
3463;1375;2025-05-06;Cartao de Credito;Entregue com Atraso;48.58
3464;1528;2026-07-29;Pix;Entregue;34.48
3465;1358;2024-10-14;Pix;Entregue;158.3
3466;678;2025-04-25;Cartao de Credito;Entregue;89.27
3467;1084;2026-07-11;Boleto;Entregue;46.32
3468;573;2024-08-08;Cartao de Credito;Entregue;44.38
3469;825;2024-08-18;Cartao de Credito;Entregue com Atraso;203.08
3470;769;2024-08-25;Boleto;Entregue;36.63
3471;164;2026-03-04;Cartao de Credito;Entregue;33.72
3472;1468;2025-11-14;Pix;Entregue com Atraso;201.15
3473;1714;2025-01-28;Cartao de Credito;Entregue;281.22
3474;740;2025-11-20;Pix;Em Transito;18.14
3475;1231;2026-03-09;Cartao de Debito;Entregue;101.32
3476;739;2025-02-08;Pix;Entregue;28.5
3477;684;2024-12-01;Pix;Entregue;213.2
3478;1061;2025-01-01;Cartao de Credito;Entregue;37.62
3479;1135;2025-10-04;Pix;Entregue;33.08
3480;853;2025-02-22;Cartao de Credito;Entregue;49.07
3481;1412;2025-06-02;Cartao de Credito;Entregue;15.84
3482;800;2025-04-04;Pix;Entregue;155.04
3483;468;2026-05-11;Cartao de Debito;Entregue;212.81
3484;903;2026-05-24;Cartao de Debito;Entregue;17.06
3485;192;2026-01-17;Pix;Entregue;161.56
3486;867;2025-07-24;Cartao de Credito;Cancelado;161.23
3487;1445;2025-11-16;Pix;Entregue;25.88
3488;292;2024-12-27;Pix;Em Transito;61.98
3489;1299;2026-05-14;Pix;Entregue com Atraso;51.04
3490;1757;2024-10-22;Boleto;Entregue com Atraso;26.68
3491;681;2025-05-30;Cartao de Credito;Entregue;52.42
3492;1229;2026-03-20;Cartao de Debito;Em Transito;41.28
3493;666;2024-08-16;Cartao de Debito;Cancelado;18.14
3494;791;2026-03-20;Cartao de Credito;Entregue;268.21
3495;604;2026-05-23;Pix;Entregue;36.63
3496;374;2024-08-07;Pix;Entregue;15.0
3497;314;2025-06-27;Cartao de Debito;Entregue;74.81
3498;54;2026-03-13;Cartao de Credito;Em Transito;114.53
3499;59;2026-02-14;Cartao de Credito;Entregue;33.59
3500;1512;2025-09-20;Pix;Em Transito;109.42
3501;969;2026-03-23;Pix;Entregue;193.43
3502;1500;2025-08-27;Cartao de Credito;Entregue;35.91
3503;1450;2025-08-27;Cartao de Credito;Em Transito;171.35
3504;1688;2025-04-11;Boleto;Entregue com Atraso;123.08
3505;316;2025-10-17;Cartao de Credito;Entregue;220.38
3506;441;2026-06-24;Boleto;Entregue;16.17
3507;1202;2026-02-06;Boleto;Entregue;122.15
3508;59;2025-07-24;Cartao de Credito;Entregue com Atraso;183.53
3509;1202;2025-03-19;Boleto;Entregue;420.04
3510;1283;2025-07-03;Cartao de Credito;Entregue;19.9
3511;867;2025-06-10;Cartao de Credito;Entregue com Atraso;19.08
3512;215;2025-06-13;Cartao de Credito;Entregue;77.95
3513;215;2026-07-10;Cartao de Debito;Entregue;96.67
3514;415;2025-12-01;Cartao de Credito;Cancelado;230.48
3515;1749;2025-04-29;Cartao de Credito;Entregue;21.41
3516;1523;2025-01-01;Cartao de Debito;Entregue com Atraso;15.0
3517;1138;2025-10-16;Cartao de Credito;Entregue;81.6
3518;1546;2025-10-13;Pix;Entregue;130.68
3519;1791;2025-02-14;Cartao de Credito;Entregue;244.66
3520;825;2025-01-22;Cartao de Credito;Entregue;123.55
3521;1468;2025-06-28;Cartao de Debito;Entregue com Atraso;12.75
3522;367;2026-05-30;Cartao de Credito;Entregue;93.87
3523;975;2026-05-25;Pix;Entregue;33.59
3524;1202;2025-11-29;Pix;Cancelado;65.46
3525;955;2024-09-18;Boleto;Entregue com Atraso;19.61
3526;1315;2026-06-19;Cartao de Credito;Entregue;146.56
3527;316;2024-10-07;Pix;Entregue;284.01
3528;397;2025-10-19;Boleto;Entregue;106.17
3529;1070;2025-02-23;Pix;Cancelado;21.32
3530;1613;2026-01-20;Boleto;Entregue;132.38
3531;844;2026-02-26;Pix;Entregue;229.59
3532;1372;2024-11-14;Pix;Entregue;315.81
3533;450;2025-06-15;Cartao de Credito;Entregue com Atraso;61.95
3534;1229;2026-01-26;Pix;Entregue;87.38
3535;1202;2025-10-29;Pix;Entregue;306.29
3536;998;2025-01-06;Cartao de Debito;Entregue com Atraso;271.3
3537;931;2024-12-31;Cartao de Credito;Cancelado;36.53
3538;918;2024-11-10;Boleto;Entregue;46.56
3539;1318;2025-03-25;Cartao de Debito;Entregue com Atraso;21.15
3540;515;2025-12-17;Cartao de Credito;Entregue;70.82
3541;192;2025-01-10;Cartao de Credito;Entregue;76.16
3542;998;2026-07-21;Cartao de Credito;Em Transito;173.62
3543;1229;2026-05-18;Cartao de Credito;Entregue;81.99
3544;765;2026-02-13;Cartao de Credito;Entregue;205.4
3545;626;2025-11-07;Pix;Entregue;59.38
3546;133;2026-06-29;Cartao de Debito;Entregue;142.41
3547;1115;2025-08-22;Cartao de Credito;Entregue;19.19
3548;712;2026-05-18;Cartao de Credito;Entregue;78.02
3549;131;2025-09-12;Boleto;Entregue com Atraso;398.73
3550;812;2026-02-14;Cartao de Debito;Entregue;45.06
3551;765;2024-11-13;Pix;Entregue;94.42
3552;839;2025-08-11;Pix;Entregue;130.98
3553;1633;2025-12-21;Pix;Entregue com Atraso;272.25
3554;525;2024-09-22;Pix;Entregue;42.93
3555;754;2026-06-22;Boleto;Entregue;106.71
3556;1427;2025-01-16;Cartao de Credito;Entregue;94.95
3557;154;2025-03-07;Cartao de Credito;Entregue;222.92
3558;698;2025-02-12;Cartao de Credito;Cancelado;27.82
3559;978;2026-05-07;Cartao de Credito;Entregue com Atraso;207.6
3560;59;2024-11-19;Cartao de Credito;Entregue;45.0
3561;481;2024-11-16;Cartao de Credito;Entregue com Atraso;27.0
3562;1104;2025-01-16;Cartao de Credito;Entregue com Atraso;128.85
3563;129;2025-01-15;Cartao de Credito;Entregue;456.57
3564;101;2026-05-19;Cartao de Credito;Entregue;482.64
3565;133;2026-06-29;Cartao de Credito;Cancelado;33.04
3566;861;2025-08-24;Cartao de Debito;Entregue;295.39
3567;836;2026-03-27;Pix;Entregue;87.34
3568;1246;2026-07-06;Cartao de Credito;Entregue;196.86
3569;1716;2025-03-30;Pix;Entregue;200.63
3570;1091;2026-03-21;Cartao de Credito;Em Transito;52.66
3571;226;2026-07-11;Cartao de Credito;Entregue;202.26
3572;825;2025-08-06;Cartao de Credito;Entregue;134.56
3573;618;2025-11-15;Boleto;Entregue;108.44
3574;226;2025-04-16;Cartao de Credito;Entregue;47.71
3575;59;2025-06-18;Pix;Cancelado;72.83
3576;852;2024-08-01;Boleto;Entregue;31.91
3577;392;2026-04-08;Pix;Cancelado;239.38
3578;1800;2025-12-03;Pix;Entregue;201.49
3579;937;2025-02-02;Pix;Entregue com Atraso;366.2
3580;224;2024-08-11;Cartao de Debito;Entregue;140.47
3581;1468;2026-03-04;Pix;Entregue;122.62
3582;1426;2025-04-20;Cartao de Debito;Entregue;30.02
3583;316;2026-02-05;Pix;Entregue com Atraso;358.39
3584;18;2024-08-25;Boleto;Entregue;297.05
3585;68;2024-10-21;Pix;Em Transito;42.2
3586;560;2025-05-06;Boleto;Entregue;18.9
3587;1230;2024-12-27;Pix;Entregue;224.25
3588;574;2025-01-06;Cartao de Credito;Entregue;14.62
3589;153;2026-06-16;Cartao de Debito;Em Transito;240.19
3590;1147;2025-12-12;Boleto;Entregue;136.41
3591;1605;2025-08-06;Cartao de Credito;Entregue com Atraso;83.0
3592;1325;2025-05-15;Pix;Entregue;60.11
3593;1318;2026-04-25;Cartao de Credito;Cancelado;100.81
3594;1456;2024-12-07;Boleto;Entregue;312.65
3595;911;2026-07-30;Pix;Entregue;88.04
3596;831;2025-05-07;Pix;Entregue;262.48
3597;583;2025-05-03;Pix;Entregue;24.59
3598;1162;2024-11-20;Cartao de Credito;Cancelado;62.51
3599;2;2024-11-30;Cartao de Credito;Entregue;72.09
3600;1605;2024-12-09;Pix;Entregue;64.62
3601;1367;2025-03-04;Cartao de Credito;Entregue;261.07
3602;1136;2025-02-07;Pix;Entregue;62.32
3603;1342;2025-08-12;Pix;Em Transito;157.09
3604;1412;2025-10-28;Pix;Entregue;186.04
3605;352;2026-01-25;Cartao de Debito;Entregue;320.51
3606;131;2026-04-09;Pix;Entregue com Atraso;148.28
3607;1229;2024-08-19;Boleto;Entregue com Atraso;30.38
3608;1306;2026-05-18;Pix;Em Transito;219.2
3609;59;2025-07-16;Boleto;Entregue;35.04
3610;1644;2025-11-17;Cartao de Debito;Entregue;44.0
3611;462;2025-12-20;Cartao de Credito;Entregue;32.65
3612;1365;2024-08-14;Pix;Entregue;35.91
3613;1122;2026-06-20;Cartao de Credito;Entregue;76.48
3614;337;2026-06-29;Cartao de Debito;Entregue;12.75
3615;1605;2024-10-24;Cartao de Debito;Entregue com Atraso;41.5
